Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap	 As_pmedian	 Bs_pmedian	 As+Bs_pmedian
../instancesSurcharges/alpha0_3/Beasley/p19_4.txt	100	10	15	Optimal	2084.193869829178	B	746.0	787.0	1533.0	5342.0	787.0	0.0	332.49	559.52	892.01
../instancesSurcharges/alpha0_3/Beasley/p1_1.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p1_2.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p1_3.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p1_4.txt	50	5	15	Optimal	244.59236192703247	B	628.0	793.0	1421.0	805.0	793.0	0.0	293.84	559.29	853.13
../instancesSurcharges/alpha0_3/Beasley/p1_5.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p20_1.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p20_2.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p20_3.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p20_4.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p2_1.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p2_2.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p2_3.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p2_4.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p2_5.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p3_1.txt	50	5	3	Optimal	53.371132135391235	B	146.0	163.0	309.0	1571.0	163.0	0.0	71.0	110.53	181.53
../instancesSurcharges/alpha0_3/Beasley/p3_2.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p3_3.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p3_4.txt	50	5	15	Optimal	113.38700795173645	B	771.0	829.0	1600.0	247.0	829.0	0.0	317.82	628.31	946.13
../instancesSurcharges/alpha0_3/Beasley/p3_5.txt	50	5	20	Optimal	533.5116488933563	B	1002.0	1331.0	2333.0	2635.0	1331.0	0.0	469.55	918.99	1388.54
../instancesSurcharges/alpha0_3/Beasley/p4_1.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p4_2.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p4_3.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p4_4.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p4_5.txt	50	5	20	Optimal	201.11453104019165	B	1029.0	1183.0	2212.0	1056.0	1183.0	0.0	584.47	880.6	1465.07
../instancesSurcharges/alpha0_3/Beasley/p5_1.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p5_2.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p5_3.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p5_4.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p5_5.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p6_1.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p6_2.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p6_3.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p6_4.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p6_5.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p7_1.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p7_2.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p7_3.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p7_4.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p7_5.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p8_1.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p8_2.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p8_3.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p8_4.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p8_5.txt	50	5	20	Optimal	396.9082360267639	B	1090.0	1210.0	2300.0	825.0	1210.0	0.0	531.5	908.73	1440.23
../instancesSurcharges/alpha0_3/Beasley/p9_1.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p9_2.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p9_3.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p9_4.txt	B	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p9_5.txt	B	INFEASIBLE
